PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Derrick Henry,2556075,RB,BAL,@GB,,,,77.88,0.9,0.98,8.44,0.07,,,,0.16,14.62,9,1,45.60,30.98
Bijan Robinson,2569558,RB,ATL,LAR,,,,85.54,0.38,4.23,33.97,0.27,,,,0.19,17.59,6,2,37.40,19.81
Chase Brown,2569642,RB,CIN,ARI,,,,64.95,0.28,3.89,22.8,0.31,,,,0.17,13.92,11,3,27.60,13.68
Christian McCaffrey,2557997,RB,SF,CHI,,,,72.22,0.76,5.68,51.11,0.44,,,,0.26,21.85,1,4,26.10,4.25
Zach Charbonnet,2570335,RB,SEA,@CAR,,,,39.34,0.52,1.12,9.34,0.07,,,,0.11,8.75,31,5,25.20,16.45
Rhamondre Stevenson,2566343,RB,NE,@NYJ,,,,34.4,0.41,2.04,16.07,0.1,,,,0.16,8.81,30,6,24.70,15.89
Jacory Croskey-Merritt,2574608,RB,WAS,DAL,,,,77.23,0.59,0.28,2.76,0.02,,,,0.19,11.42,21,7,22.50,11.08
D'Andre Swift,2563965,RB,CHI,@SF,,,,53.61,0.41,2.16,14.32,0.11,,,,0.12,10.75,24,8,20.90,10.15
Breece Hall,2568030,RB,NYJ,NE,,,,65.77,0.29,2.43,17.89,0.12,,,,0.18,11.68,20,9,19.90,8.22
Audric Estimé,2571994,RB,NO,@TEN,,,,29.06,0.17,2.01,16.54,0.1,,,,0.11,6.97,39,10,16.30,9.33
RJ Harvey,2574090,RB,DEN,@KC,,,,45.64,0.58,2.79,17.38,0.2,,,,0.19,12.00,18,11,16.10,4.1
Omarion Hampton,2574514,RB,LAC,HOU,,,,71.57,0.69,1.86,13.01,0.11,,,,0.19,13.81,13,12,16.00,2.19
Jonathan Taylor,2564148,RB,IND,JAX,,,,97.45,1.01,2.68,19.39,0.16,,,,0.2,19.64,3,13,15.90,-3.74
Devin Singletary,2562734,RB,NYG,@LV,,,,25.57,0.26,2.16,13.1,0.1,,,,0.11,6.89,40,14,15.00,8.11
Kyren Williams,2567862,RB,LAR,@ATL,,,,62.76,0.51,1.82,12.13,0.17,,,,0.16,12.16,17,15,14.50,2.34
Aaron Jones,2558116,RB,MIN,DET,,,,76.91,0.08,2.66,18.92,0.16,,,,0.23,11.89,19,16,13.80,1.91
De'Von Achane,2570062,RB,MIA,TB,,,,81.01,0.5,4.48,31.6,0.29,,,,0.21,17.82,5,17,12.70,-5.12
Javonte Williams,2566049,RB,DAL,@WAS,,,,74.89,0.5,2.6,15.26,0.17,,,,0.23,13.88,12,18,11.40,-2.48
Tony Pollard,2562699,RB,TEN,NO,,,,53.21,0.21,1.96,11.25,0.07,,,,0.11,8.89,29,19,10.50,1.61
Malik Davis,2568672,RB,DAL,@WAS,,,,25.2,0.19,0.82,7.78,0.07,,,,0.07,5.13,49,20,10.30,5.17
Travis Etienne,2566157,RB,JAX,@IND,,,,60.24,0.57,3.21,24.33,0.26,,,,0.24,14.56,10,21,10.20,-4.36
Ashton Jeanty,2574298,RB,LV,NYG,,,,76.51,0.45,4.25,29.24,0.33,,,,0.19,17.00,7,22,9.80,-7.2
Kyle Juszczyk,2540230,RB,SF,CHI,,,,,,,,,,,,,0.00,157,23,8.40,8.4
James Cook,2567328,RB,BUF,PHI,,,,94.97,0.75,2.81,23.59,0.22,,,,0.25,18.58,4,24,8.20,-10.38
TreVeyon Henderson,2574374,RB,NE,@NYJ,,,,51.1,0.42,2.3,16.47,0.13,,,,0.12,10.97,23,25,8.20,-2.77
Woody Marks,2574174,RB,HOU,@LAC,,,,47.55,0.36,1.34,11.73,0.11,,,,0.15,9.12,27,26,8.00,-1.12
Brashard Smith,2574256,RB,KC,DEN,,,,4.6,0.04,0.74,6.01,0.05,,,,0.03,1.91,71,27,8.00,6.09
Rico Dowdle,2565295,RB,CAR,SEA,,,,48.77,0.22,2.2,14.97,0.11,,,,0.24,8.97,28,28,7.80,-1.17
Samaje Perine,2558138,RB,CIN,ARI,,,,43.77,0.26,1.56,11.49,0.1,,0.01,,0.36,7.81,35,29,7.80,-0.01
Saquon Barkley,2560968,RB,PHI,@BUF,,,,82.57,0.59,2.42,14.97,0.14,,,,0.18,14.98,8,30,6.80,-8.18
Ty Johnson,2562293,RB,BUF,PHI,,,,12.15,0.09,1.42,14.45,0.13,,,,0.06,4.57,55,31,6.30,1.73
Kyle Monangai,2574015,RB,CHI,@SF,,,,46.75,0.4,1.1,8.68,0.07,,,,0.14,8.63,32,32,6.20,-2.43
Tyrone Tracy Jr.,2572351,RB,NYG,@LV,,,,57.56,0.19,2.53,18.02,0.14,,,,0.15,10.50,25,33,6.20,-4.3
Bucky Irving,2572546,RB,TB,@MIA,,,,74.39,0.16,3.09,24.35,0.22,,,,0.19,13.32,14,34,5.80,-7.52
Kenneth Walker III,2568282,RB,SEA,@CAR,,,,63.54,0.48,1.48,12.05,0.09,,,,0.18,11.36,22,35,5.70,-5.66
Jaylen Wright,2572261,RB,MIA,TB,,,,16.53,0.17,0.77,7.05,0.06,,,,0.11,3.90,61,36,5.60,1.7
Jahmyr Gibbs,2569747,RB,DET,@MIN,,,,82.27,0.85,4.2,30.78,0.28,,,,0.21,19.77,2,37,5.40,-14.37
Michael Carter,2566382,RB,ARI,@CIN,,,,55.72,0.2,2.01,14.53,0.08,,0.02,,1.03,7.77,36,38,5.30,-2.47
Kenneth Gainwell,2566397,RB,PIT,@CLE,,,,35.79,0.36,3.33,20.96,0.22,,,,0.17,10.48,26,39,5.30,-5.18
Emari Demercado,2571065,RB,ARI,@CIN,,,,31.23,0.15,1.01,7.66,0.07,,,,0.06,5.59,46,40,5.10,-0.49
David Montgomery,2562502,RB,DET,@MIN,,,,34.29,0.45,1.2,9.26,0.06,,,,0.09,7.84,34,41,5.00,-2.84
Hunter Luepke,2570882,RB,DAL,@WAS,,,,,,,,,,,,,0.00,165,42,4.90,4.9
Keaton Mitchell,2570428,RB,BAL,@GB,,,,20.95,0.11,1.75,15.87,0.16,,,,0.06,6.06,44,43,4.80,-1.26
Jaylen Warren,2568493,RB,PIT,@CLE,,,,67.45,0.53,1.86,13.5,0.11,,,,0.16,12.55,16,44,4.40,-8.15
Dylan Sampson,2574062,RB,CLE,PIT,,,,27.36,0.04,2.22,18.85,0.14,,,,0.12,6.57,41,45,4.20,-2.37
Isaiah Davis,2572360,RB,NYJ,NE,,,,20.57,0.15,1.17,8.54,0.06,,,,0.06,4.64,52,46,4.00,-0.64
Jaleel McLaughlin,2570942,RB,DEN,@KC,,,,24.9,0.23,0.91,4.45,0.05,,0.01,,0.32,4.49,56,47,4.00,-0.49
Kareem Hunt,2557917,RB,KC,DEN,,,,18.66,0.25,1.09,7.09,0.06,,,,0.07,4.84,51,48,3.80,-1.04
Will Shipley,2572390,RB,PHI,@BUF,,,,5.02,0.05,0.35,2.91,0.03,,,,0.02,1.41,76,49,3.80,2.39
Jawhar Jordan,2572099,RB,HOU,@LAC,,,,18.07,0.13,1.26,9.38,0.07,,,,,4.58,54,50,3.60,-0.98
Raheim Sanders,2574529,RB,CLE,PIT,,,,28.64,0.28,0.93,8.34,0.06,,,,0.09,6.02,45,51,3.60,-2.42
Rasheen Ali,2571823,RB,BAL,@GB,,,,2.06,0.02,0.6,5.4,0.06,,,,0.01,1.51,75,52,3.30,1.79
Brian Robinson,2568348,RB,SF,CHI,,,,20.51,0.1,0.85,7.34,0.07,,,,0.12,3.99,59,53,3.30,-0.69
Isiah Pacheco,2567808,RB,KC,DEN,,,,37.14,0.2,1.99,11.43,0.09,,,,0.09,7.41,37,54,3.20,-4.21
Chris Brooks,2571114,RB,GB,BAL,,,,4.69,0.03,0.91,6.74,0.05,,,,0.03,2.02,70,55,3.10,1.08
Kene Nwangwu,2566313,RB,NYJ,NE,,,,,,,,,,,,,0.00,189,56,3.10,3.1
Tahj Brooks,2574024,RB,CIN,ARI,,,,3.33,0.02,0.09,0.8,0.01,,,,0.02,0.60,82,57,3.00,2.4
Ty Chandler,2567907,RB,MIN,DET,,,,23.34,0.1,0.18,1.38,0.01,,,,0.06,3.10,64,58,3.00,-0.1
Emanuel Wilson,2570912,RB,GB,BAL,,,,26.71,0.21,0.84,5.89,0.04,,,,0.09,5.00,50,59,2.90,-2.1
C.J. Ham,2556803,RB,MIN,DET,,,,,,,,,,,,,0.00,132,60,2.70,2.7
Rachaad White,2568315,RB,TB,@MIA,,,,16.53,0.11,1.7,10.4,0.1,,,,0.1,4.60,53,61,2.70,-1.9
Jeremy McNichols,2557977,RB,WAS,DAL,,,,25.17,0.21,1.52,12.81,0.11,,,,0.08,6.32,43,62,2.50,-3.82
Tyler Allgeier,2567232,RB,ATL,LAR,,,,23.97,0.34,0.56,4.17,0.03,,,,0.09,5.13,48,63,2.30,-2.83
DeeJay Dallas,2565144,RB,JAX,@IND,,,,,,,,,,,,,0.00,110,64,2.10,2.1
Ray Davis,2571862,RB,BUF,PHI,,,,7.1,0.06,0.17,1.45,0.02,,,,0.03,1.36,77,65,2.10,0.74
Zavier Scott,2570563,RB,MIN,DET,,,,7.64,0.06,1.36,10.84,0.09,,,,0.04,3.35,63,66,2.10,-1.25
Kalel Mullings,2574156,RB,TEN,NO,,,,,,,,,,,,,0.00,184,67,1.90,1.9
LeQuint Allen Jr.,2574207,RB,JAX,@IND,,,,10.17,0.1,1.11,8.57,0.07,,,,0.05,3.35,62,68,1.80,-1.55
Blake Corum,2572189,RB,LAR,@ATL,,,,45.46,0.37,0.92,7.58,0.09,,,,0.16,8.20,33,69,1.80,-6.4
Adam Prentice,2566872,RB,DEN,@KC,,,,,,,,,,,,,0.00,193,70,1.80,1.8
Ollie Gordon II,2574322,RB,MIA,TB,,,,5.24,0.13,0.23,1.92,0.02,,,,0.02,1.69,73,71,1.50,-0.19
Hassan Haskins,2567649,RB,LAC,HOU,,,,10.42,0.11,0.05,0.41,,,,,0.04,1.69,74,72,1.50,-0.19
Sione Vaki,2572021,RB,DET,@MIN,,,,,,,,,,,,,0.00,218,73,1.50,1.5
Tank Bigsby,2569882,RB,PHI,@BUF,,,,15.63,0.11,0.14,1.1,0.01,,,,0.05,2.36,69,74,1.40,-0.96
Chuba Hubbard,2565899,RB,CAR,SEA,,,,29.52,0.09,1.4,8.01,0.08,,,,0.1,5.27,47,75,1.30,-3.97
Travis Homer,2562665,RB,CHI,@SF,,,,,,,,,,,,,0.00,140,76,1.20,1.2
Trayveon Williams,2562600,RB,CLE,PIT,,,,11.46,0.1,1.58,11.57,0.09,,,,0.05,4.13,58,77,1.00,-3.13
Ameer Abdullah,2552374,RB,IND,JAX,,,,12.82,0.1,1.32,8.81,0.08,,,,,3.90,60,78,0.90,-3.0
Josh Jacobs,2562377,RB,GB,BAL,,,,55.71,0.74,2.16,15.74,0.08,,,,0.16,12.83,15,79,0.80,-12.03
Sean Tucker,2571629,RB,TB,@MIA,,,,18.74,0.21,0.35,2.58,0.03,0.13,,,0.11,4.31,57,80,0.80,-3.51
Tyler Badie,2567265,RB,DEN,@KC,,,,7.02,0.06,1.05,6.99,0.06,,,,0.03,2.59,66,81,0.60,-1.99
Julius Chestnut,2568804,RB,TEN,NO,,,,3.64,0.03,0.13,1.18,0.01,,,,0.01,0.77,81,82,0.60,-0.17
Tyjae Spears,2569795,RB,TEN,NO,,,,25.82,0.25,2.42,15.49,0.1,,,,0.16,7.12,38,83,0.60,-6.52
Khalil Herbert,2565926,RB,NYJ,NE,,,,1.96,0.01,0.05,0.27,,,,,0.01,0.29,86,84,0.50,0.21
D'Ernest Johnson,2563327,RB,NE,@NYJ,,,,9.39,0.08,0.24,2.05,0.01,,,,0.03,1.74,72,85,0.50,-1.24
Ronnie Rivers,2569185,RB,LAR,@ATL,,,,2.28,0.01,0.03,0.2,,,,,0.01,0.30,85,86,0.50,0.2
Evan Hull,2569846,RB,NO,@TEN,,,,25.66,0.24,1.37,11.66,0.08,,,,,6.34,42,87,0.30,-6.04
Corey Kiner,2574541,RB,ARI,@CIN,,,,15.33,0.1,0.26,2.45,0.02,,,,0.04,2.55,67,88,0.20,-2.35
Zamir White,2567883,RB,LV,NYG,,,,,,,,,,,,,0.00,231,89,0.20,0.2
Nick Chubb,2561021,RB,HOU,@LAC,,,,15.13,0.1,0.46,3.2,0.03,,,,0.04,2.76,65,90,0.10,-2.66
Jaret Patterson,2567160,RB,LAC,HOU,,,,5.27,0.06,0.01,0.06,,,,,0.01,0.88,79,91,0.10,-0.78
Israel Abanikanda,2570188,RB,DAL,@WAS,,,,,,,,,,,,,0.00,87,92,0.00,0.0
Salvon Ahmed,2565090,RB,IND,JAX,,,,,,,,,,,,,0.00,88,93,0.00,0.0
Cam Akers,2564319,RB,SEA,@CAR,,,,,,,,,,,,,0.00,89,94,0.00,0.0
Braelon Allen,2572354,RB,NYJ,NE,,,,,,,,,,,,,0.00,90,95,0.00,0.0
Emani Bailey,2572805,RB,FA,Bye,,,,,,,,,,,,,,91,96,0.00,
Rushawn Baker,2574413,RB,FA,Bye,,,,,,,,,,,,,,92,97,0.00,
Andrew Beck,2562626,RB,NYJ,NE,,,,,,,,,,,,,0.00,93,98,0.00,0.0
Trey Benson,2572405,RB,ARI,@CIN,,,,,,,,,,,,,0.00,94,99,0.00,0.0
Ulysses Bentley IV,2574183,RB,IND,JAX,,,,,,,,,,,,,0.00,95,100,0.00,0.0
Micah Bernard,2574143,RB,FA,Bye,,,,,,,,,,,,,,96,101,0.00,
Raheem Blackshear,2569477,RB,NYJ,NE,,,,,,,,,,,,,0.00,97,102,0.00,0.0
Jaydon Blue,2574068,RB,DAL,@WAS,,,,,,,,,,,,,0.00,98,103,0.00,0.0
Mike Boone,2561099,RB,FA,Bye,,,,,,,,,,,,,,99,104,0.00,
Gary Brightwell,2566364,RB,CIN,ARI,,,,,,,,,,,,,0.00,100,105,0.00,0.0
British Brooks,2573686,RB,HOU,@LAC,,,,,,,,,,,,,0.00,101,106,0.00,0.0
Jonathon Brooks,2571883,RB,CAR,SEA,,,,,,,,,,,,,0.00,102,107,0.00,0.0
Brittain Brown,2567868,RB,CHI,@SF,,,,,,,,,,,,,0.00,103,108,0.00,0.0
Michael Burton,2552636,RB,DEN,@KC,,,,,,,,,,,,,0.00,104,109,0.00,0.0
Nate Carter,2573909,RB,ATL,LAR,,,,,,,,,,,,,0.00,105,110,0.00,0.0
Chris Collier,2572600,RB,LV,NYG,,,,,,,,,,,,,0.00,106,111,0.00,0.0
Quali Conley,2574026,RB,FA,Bye,,,,,,,,,,,,,,107,112,0.00,
James Conner,2557978,RB,ARI,@CIN,,,,,,,,,,,,,0.00,108,113,0.00,0.0
Jashaun Corbin,2569125,RB,FA,Bye,,,,,,,,,,,,,,109,114,0.00,
Tyrion Davis-Price,2568207,RB,FA,Bye,,,,,,,,,,,,,,111,115,0.00,
AJ Dillon,2563986,RB,PHI,@BUF,,,,,,,,,,,,,0.00,112,116,0.00,0.0
J.K. Dobbins,2563548,RB,DEN,@KC,,,,,,,,,,,,,0.00,113,117,0.00,0.0
Elijah Dotson,2571536,RB,FA,Bye,,,,,,,,,,,,,,114,118,0.00,
Chase Edmonds,2560711,RB,WAS,DAL,,,,6.71,0.05,0.89,7.66,0.06,,,,,2.54,68,119,0.00,-2.54
Donovan Edwards,2574437,RB,MIA,TB,,,,,,,,,,,,,0.00,115,120,0.00,0.0
Gus Edwards,2561324,RB,FA,Bye,,,,,,,,,,,,,,116,121,0.00,
Clyde Edwards-Helaire,2564271,RB,KC,DEN,,,,,,,,,,,,,0.00,117,122,0.00,0.0
Austin Ekeler,2559169,RB,WAS,DAL,,,,,,,,,,,,,0.00,118,123,0.00,0.0
Trevor Etienne,2573977,RB,CAR,SEA,,,,3.24,0.02,0.07,0.56,,,,,0.01,0.52,84,124,0.00,-0.52
Darrynton Evans,2564043,RB,FA,Bye,,,,,,,,,,,,,,119,125,0.00,
Zach Evans,2569963,RB,FA,Bye,,,,,,,,,,,,,,120,126,0.00,
Demetric Felton,2565968,RB,FA,Bye,,,,,,,,,,,,,,121,127,0.00,
Jerome Ford,2567469,RB,CLE,PIT,,,,,,,,,,,,,0.00,122,128,0.00,0.0
D'Onta Foreman,2557994,RB,FA,Bye,,,,,,,,,,,,,,123,129,0.00,
Royce Freeman,2560733,RB,LAC,HOU,,,,,,,,,,,,,0.00,124,130,0.00,0.0
Myles Gaskin,2562270,RB,FA,Bye,,,,,,,,,,,,,,125,131,0.00,
Antonio Gibson,2565276,RB,NE,@NYJ,,,,,,,,,,,,,0.00,126,132,0.00,0.0
DJ Giddens,2574188,RB,IND,JAX,,,,,,,,,,,,,0.00,127,133,0.00,0.0
Tyler Goodson,2567595,RB,IND,JAX,,,,,,,,,,,,,0.00,128,134,0.00,0.0
Frank Gore Jr.,2572908,RB,BUF,PHI,,,,,,,,,,,,,0.00,129,135,0.00,0.0
Eric Gray,2570158,RB,NYG,@LV,,,,,,,,,0.13,,,,0.78,80,136,0.00,-0.78
Isaac Guerendo,2572498,RB,SF,CHI,,,,,,,,,,,,,0.00,130,137,0.00,0.0
Troy Hairston,2568867,RB,FA,Bye,,,,,,,,,,,,,,131,138,0.00,
Deion Hankins,2574010,RB,CHI,@SF,,,,,,,,,,,,,0.00,133,139,0.00,0.0
Kevin Harris,2567934,RB,FA,Bye,,,,,,,,,,,,,,134,140,0.00,
Najee Harris,2566448,RB,LAC,HOU,,,,,,,,,,,,,0.00,135,141,0.00,0.0
JaMycal Hasty,2565108,RB,MIA,TB,,,,,,,,,,,,,0.00,136,142,0.00,0.0
Justice Hill,2562407,RB,BAL,@GB,,,,,,,,,,,,,0.00,137,143,0.00,0.0
Nyheim Hines,2560742,RB,NO,@TEN,,,,,,,,,,,,,0.00,138,144,0.00,0.0
George Holani,2572768,RB,SEA,@CAR,,,,,,,,,,,,,0.00,139,145,0.00,0.0
Jarveon Howard,2572663,RB,FA,Bye,,,,,,,,,,,,,,141,146,0.00,
Jarquez Hunter,2574269,RB,LAR,@ATL,,,,,,,,,,,,,0.00,142,147,0.00,0.0
Max Hurleman,2574495,RB,PIT,@CLE,,,,,,,,,,,,,0.00,143,148,0.00,0.0
Alec Ingold,2562288,RB,MIA,TB,,,,,,,,,,,,,0.00,144,149,0.00,0.0
Deon Jackson,2565603,RB,FA,Bye,,,,,,,,,,,,,,145,150,0.00,
Ja'Quinden Jackson,2574218,RB,JAX,@IND,,,,,,,,,,,,,0.00,146,151,0.00,0.0
Jordan James,2574540,RB,SF,CHI,,,,,,,,,,,,,0.00,147,152,0.00,0.0
Jermar Jefferson,2566058,RB,ARI,@CIN,,,,,,,,,,,,,0.00,148,153,0.00,0.0
Terrell Jennings,2573767,RB,NE,@NYJ,,,,,,,,,,,,,0.00,149,154,0.00,0.0
Amar Johnson,2574132,RB,LAC,HOU,,,,,,,,,,,,,0.00,150,155,0.00,0.0
Jakob Johnson,2562890,RB,HOU,@LAC,,,,,,,,,,,,,0.00,151,156,0.00,0.0
Kaleb Johnson,2574496,RB,PIT,@CLE,,,,,,,,,,,,,0.00,152,157,0.00,0.0
Montrell Johnson Jr.,2574462,RB,CAR,SEA,,,,,,,,,,,,,0.00,153,158,0.00,0.0
Roschon Johnson,2569615,RB,CHI,@SF,,,,,,,,,,,,,0.00,154,159,0.00,0.0
Velus Jones Jr.,2567409,RB,SEA,@CAR,,,,,,,,,,,,,0.00,155,160,0.00,0.0
Quinshon Judkins,2574053,RB,CLE,PIT,,,,,,,,,,,,,0.00,156,161,0.00,0.0
Alvin Kamara,2558019,RB,NO,@TEN,,,,,,,,,,,,,0.00,158,162,0.00,0.0
D.K. Kaufman,2574646,RB,FA,Bye,,,,,,,,,,,,,,159,163,0.00,
John Kelly,2560777,RB,FA,Bye,,,,,,,,,,,,,,160,164,0.00,
Bam Knight,2568036,RB,ARI,@CIN,,,,,,,,,,,,,0.00,161,165,0.00,0.0
Brock Lampe,2574375,RB,NE,@NYJ,,,,,,,,,,,,,0.00,162,166,0.00,0.0
Lan Larison,2574376,RB,NE,@NYJ,,,,,,,,,,,,,0.00,163,167,0.00,0.0
Dylan Laube,2572231,RB,LV,NYG,,,,1.91,0.02,0.38,3.22,0.03,,,,0.01,0.98,78,168,0.00,-0.98
MarShawn Lloyd,2572042,RB,GB,BAL,,,,,,,,,,,,,0.00,164,169,0.00,0.0
Kayron Lynch-Adams,2573990,RB,FA,Bye,,,,,,,,,,,,,,166,170,0.00,
Phil Mafah,2574079,RB,DAL,@WAS,,,,,,,,,,,,,0.00,167,171,0.00,0.0
Marcus Major,2573942,RB,FA,Bye,,,,,,,,,,,,,,168,172,0.00,
Ahmani Marshall,2574055,RB,CLE,PIT,,,,,,,,,,,,,0.00,169,173,0.00,0.0
Damien Martinez,2574568,RB,GB,BAL,,,,,,,,,,,,,0.00,170,174,0.00,0.0
Jordan Mason,2569257,RB,MIN,DET,,,,,,,,,,,,,0.00,171,175,0.00,0.0
Alexander Mattison,2562682,RB,MIA,TB,,,,,,,,,,,,,0.00,172,176,0.00,0.0
Jase McClellan,2571808,RB,FA,Bye,,,,,,,,,,,,,,173,177,0.00,
Sincere McCormick,2568984,RB,MIN,DET,,,,,,,,,,,,,0.00,174,178,0.00,0.0
Kenny McIntosh,2570314,RB,SEA,@CAR,,,,,,,,,,,,,0.00,175,179,0.00,0.0
Dante Miller,2572336,RB,NYG,@LV,,,,,,,,,,,,,0.00,176,180,0.00,0.0
Kendre Miller,2570149,RB,NO,@TEN,,,,,,,,,,,,,0.00,177,181,0.00,0.0
Kendall Milton,2572741,RB,CIN,ARI,,,,,,,,,,,,,0.00,178,182,0.00,0.0
Jordan Mims,2570768,RB,TEN,NO,,,,,,,,,,,,,0.00,179,183,0.00,0.0
Elijah Mitchell,2566538,RB,NE,@NYJ,,,,,,,,,,,,,0.00,180,184,0.00,0.0
Joe Mixon,2557976,RB,HOU,@LAC,,,,,,,,,,,,,0.00,181,185,0.00,0.0
Zack Moss,2563617,RB,FA,Bye,,,,,,,,,,,,,,182,186,0.00,
Raheem Mostert,2553728,RB,LV,NYG,,,,,,,,,,,,,0.00,183,187,0.00,0.0
Devin Neal,2574402,RB,NO,@TEN,,,,,,,,,,,,,0.00,185,188,0.00,0.0
Lew Nichols III,2569771,RB,PIT,@CLE,,,,,,,,,,,,,0.00,186,189,0.00,0.0
Nate Noel,2574328,RB,FA,Bye,,,,,,,,,,,,,,187,190,0.00,
Sone Ntoh,2573945,RB,FA,Bye,,,,,,,,,,,,,,188,191,0.00,
Dare Ogunbowale,2559362,RB,HOU,@LAC,,,,2.71,0.02,0.11,0.89,0.01,,,,0.01,0.58,83,192,0.00,-0.58
Robbie Ouzts,2574572,RB,SEA,@CAR,,,,,,,,,,,,,0.00,190,193,0.00,0.0
Dameon Pierce,2567685,RB,KC,DEN,,,,,,,,,,,,,0.00,191,194,0.00,0.0
ShunDerrick Powell,2574471,RB,FA,Bye,,,,,,,,,,,,,,192,195,0.00,
Deneric Prince,2570707,RB,NE,@NYJ,,,,,,,,,,,,,0.00,194,196,0.00,0.0
Craig Reynolds,2562834,RB,NE,@NYJ,,,,,,,,,,,,,0.00,195,197,0.00,0.0
Patrick Ricard,2558990,RB,BAL,@GB,,,,,,,,,,,,,0.00,196,198,0.00,0.0
Kye Robichaux,2574119,RB,DET,@MIN,,,,,,,,,,,,,0.00,197,199,0.00,0.0
Keilan Robinson,2572156,RB,NYJ,NE,,,,,,,,,,,,,0.00,198,200,0.00,0.0
Chris Rodriguez Jr.,2570386,RB,WAS,DAL,,,,,,,,,,,,,0.00,199,201,0.00,0.0
Brady Russell,2570635,RB,SEA,@CAR,,,,,,,,,,,,,0.00,200,202,0.00,0.0
Miles Sanders,2562722,RB,DAL,@WAS,,,,,,,,,,,,,0.00,201,203,0.00,0.0
Jacob Saylors,2570840,RB,DET,@MIN,,,,,,,,,,,,,0.00,202,204,0.00,0.0
Cody Schrader,2573545,RB,DEN,@KC,,,,,,,,,,,,,0.00,203,205,0.00,0.0
Lucas Scott,2573951,RB,BAL,@GB,,,,,,,,,,,,,0.00,204,206,0.00,0.0
Trey Sermon,2566544,RB,PIT,@CLE,,,,,,,,,,,,,0.00,205,207,0.00,0.0
Aaron Shampklin,2568708,RB,FA,Bye,,,,,,,,,,,,,,206,208,0.00,
Cam Skattebo,2574427,RB,NYG,@LV,,,,,,,,,,,,,0.00,207,209,0.00,0.0
Jabari Small,2573479,RB,DET,@MIN,,,,,,,,,,,,,0.00,208,210,0.00,0.0
Carson Steele,2572847,RB,KC,DEN,,,,,,,,,,,,,0.00,209,211,0.00,0.0
Tre Stewart,2574358,RB,FA,Bye,,,,,,,,,,,,,,210,212,0.00,
Pierre Strong,2567952,RB,GB,BAL,,,,,,,,,,,,,0.00,211,213,0.00,0.0
Toa Taua,2574645,RB,FA,Bye,,,,,,,,,,,,,,212,214,0.00,
J.J. Taylor,2564640,RB,FA,Bye,,,,,,,,,,,,,,213,215,0.00,
Patrick Taylor,2564040,RB,SF,CHI,,,,,,,,,,,,,0.00,214,216,0.00,0.0
Lawrance Toafili,2574648,RB,FA,Bye,,,,,,,,,,,,,,215,217,0.00,
Bhayshul Tuten,2574235,RB,JAX,@IND,,,,,,,,,,,,,0.00,216,218,0.00,0.0
Anthony Tyus III,2574121,RB,CAR,SEA,,,,,,,,,,,,,0.00,217,219,0.00,0.0
Xazavian Valladay,2571014,RB,FA,Bye,,,,,,,,,,,,,,219,220,0.00,
Ben VanSumeren,2570629,RB,PHI,@BUF,,,,,,,,,,,,,0.00,220,221,0.00,0.0
Deuce Vaughn,2569699,RB,DEN,@KC,,,,,,,,,,,,,0.00,221,222,0.00,0.0
Ke'Shawn Vaughn,2565258,RB,FA,Bye,,,,,,,,,,,,,,222,223,0.00,
Kimani Vidal,2572486,RB,LAC,HOU,,,,,,,,,,,,,0.00,223,224,0.00,0.0
Jonathan Ward,2564949,RB,BAL,@GB,,,,,,,,,,,,,0.00,224,225,0.00,0.0
Carlos Washington,2570756,RB,ATL,LAR,,,,,,,,,,,,,0.00,225,226,0.00,0.0
Jordan Waters,2574282,RB,FA,Bye,,,,,,,,,,,,,,226,227,0.00,
Blake Watson,2573106,RB,TEN,NO,,,,,,,,,,,,,0.00,227,228,0.00,0.0
Shane Watts,2574659,RB,FA,Bye,,,,,,,,,,,,,,228,229,0.00,
Ian Wheeler,2572977,RB,FA,Bye,,,,,,,,,,,,,,229,230,0.00,
Jalen White,2574139,RB,FA,Bye,,,,,,,,,,,,,,230,231,0.00,
Michael Wiley,2573614,RB,FA,Bye,,,,,,,,,,,,,,232,232,0.00,
Avery Williams,2565833,RB,FA,Bye,,,,,,,,,,,,,,233,233,0.00,
D.J. Williams,2573590,RB,FA,Bye,,,,,,,,,,,,,,234,234,0.00,
Jamaal Williams,2558204,RB,FA,Bye,,,,,,,,,,,,,,235,235,0.00,
Josh Williams,2574602,RB,TB,@MIA,,,,,,,,,,,,,0.00,236,236,0.00,0.0
Jeff Wilson,2560938,RB,MIA,TB,,,,,,,,,,,,,0.00,237,237,0.00,0.0
Jacardia Wright,2574579,RB,SEA,@CAR,,,,,,,,,,,,,0.00,238,238,0.00,0.0
Nay'Quan Wright,2574656,RB,FA,Bye,,,,,,,,,,,,,,239,239,0.00,
Owen Wright,2570425,RB,TB,@MIA,,,,,,,,,,,,,0.00,240,240,0.00,0.0
Marcus Yarns,2574411,RB,FA,Bye,,,,,,,,,,,,,,241,241,0.00,
Elijah Young,2574261,RB,FA,Bye,,,,,,,,,,,,,,242,242,0.00,
